userId,m_id1,m_id2,m_id3,m_id4,m_id5,m_id6,m_id7,m_id8,m_id9,m_id10,m_id11,m_id12,m_id13,m_id14,m_id15,m_id16,m_id17,m_id18,m_id19,m_id20,m_id21,m_id22,m_id23,m_id24,m_id25,m_id26,m_id27,m_id28,m_id29,m_id30,m_id31,m_id32,m_id33,m_id34,m_id35,m_id36,m_id37,m_id38,m_id39,m_id40,m_id41,m_id42,m_id43,m_id44,m_id45,m_id46,m_id47,m_id48,m_id49,m_id50,m_id51,m_id52,m_id53,m_id54,m_id55,m_id56,m_id57,m_id58,m_id59,m_id60,m_id61,m_id62,m_id63,m_id64,m_id65,m_id66,m_id67,m_id68,m_id69,m_id70,m_id71,m_id72,m_id73,m_id74,m_id75,m_id76,m_id77,m_id78,m_id79,m_id80,m_id81,m_id82,m_id83,m_id84,m_id85,m_id86,m_id87,m_id88,m_id89,m_id90,m_id91,m_id92,m_id93,m_id94,m_id95,m_id96,m_id97,m_id98,m_id99,m_id100
258,58559.0,79132.0,68954.0,60069.0,72998.0,59315.0,33794.0,91529.0,48516.0,44191.0,68157.0,48394.0,122904.0,70286.0,109487.0,54286.0,48780.0,49272.0,112852.0,99114.0,115617.0,89745.0,48774.0,50872.0,51662.0,69844.0,78499.0,32587.0,74458.0,69122.0,76093.0,111759.0,73017.0,68358.0,122882.0,71535.0,122886.0,109374.0,134853.0,116797.0,91500.0,81845.0,53125.0,55820.0,152081.0,46578.0,47099.0,87232.0,80463.0,56367.0,40815.0,54001.0,96079.0,88125.0,134130.0,45722.0,59784.0,33493.0,60684.0,81834.0,79702.0,56174.0,63082.0,51255.0,77561.0,108932.0,119145.0,106782.0,79091.0,81591.0,69757.0,54503.0,48385.0,57669.0,76251.0,91542.0,63113.0,35836.0,59369.0,33615.0,104841.0,64614.0,52973.0,49530.0,54272.0,72641.0,139385.0,84152.0,44665.0,55247.0,51540.0,166528.0,31685.0,91658.0,30793.0,52722.0,85414.0,122892.0,110102.0,116823.0
261,58559.0,79132.0,68157.0,68954.0,48516.0,91529.0,33794.0,48780.0,99114.0,109487.0,59315.0,54286.0,60069.0,44191.0,72998.0,49272.0,69122.0,74458.0,51662.0,48394.0,70286.0,80463.0,89745.0,32587.0,56367.0,50872.0,73017.0,109374.0,55820.0,48774.0,63082.0,71535.0,64614.0,96079.0,91500.0,106782.0,122904.0,78499.0,112852.0,46578.0,122882.0,51255.0,57669.0,111759.0,81845.0,91542.0,60684.0,81591.0,53125.0,69844.0,54503.0,87232.0,134853.0,68358.0,40815.0,45722.0,115617.0,55247.0,35836.0,52973.0,33493.0,79702.0,122886.0,56174.0,54001.0,59784.0,116797.0,119145.0,77561.0,55765.0,112552.0,48385.0,63113.0,49530.0,134130.0,112556.0,76093.0,139385.0,30793.0,34162.0,76251.0,91658.0,44665.0,47610.0,88125.0,59369.0,47099.0,56782.0,46976.0,81834.0,45517.0,152081.0,104841.0,54272.0,68237.0,69757.0,72641.0,85414.0,69481.0,41566.0
263,33794.0,33493.0,32587.0,44191.0,58559.0,33679.0,41566.0,49272.0,45499.0,48516.0,48780.0,51662.0,50872.0,59315.0,45722.0,40815.0,54286.0,79132.0,34048.0,60069.0,35836.0,30793.0,68954.0,53125.0,33004.0,54272.0,48394.0,40819.0,46578.0,68157.0,48774.0,55820.0,44199.0,34405.0,53996.0,72998.0,54001.0,54503.0,34162.0,56367.0,51255.0,48385.0,38061.0,49530.0,56174.0,39183.0,44195.0,41569.0,69122.0,53322.0,45447.0,54997.0,70286.0,91529.0,46976.0,57669.0,63082.0,44665.0,52973.0,45517.0,68358.0,99114.0,33615.0,73017.0,111759.0,60684.0,71535.0,59369.0,37733.0,47099.0,109374.0,31685.0,45186.0,31696.0,47610.0,58998.0,39292.0,63113.0,69844.0,37729.0,59784.0,53972.0,91500.0,96079.0,34150.0,89745.0,74458.0,64614.0,52722.0,78499.0,80463.0,122886.0,36529.0,59615.0,109487.0,52281.0,122882.0,61024.0,87232.0,64957.0
264,33493.0,33794.0,41566.0,40815.0,32587.0,45722.0,33679.0,44191.0,30793.0,58559.0,48780.0,50872.0,34048.0,48516.0,53125.0,49272.0,59315.0,45499.0,35836.0,51662.0,34405.0,72998.0,60069.0,33004.0,34162.0,55820.0,56174.0,46578.0,54272.0,45447.0,53996.0,54001.0,54503.0,56367.0,41569.0,44195.0,68954.0,49530.0,54286.0,79132.0,73017.0,59784.0,44199.0,51255.0,52973.0,45517.0,91500.0,40819.0,54997.0,69122.0,48385.0,31685.0,99114.0,48774.0,39183.0,69844.0,47099.0,37733.0,53972.0,68358.0,33615.0,68157.0,53322.0,70286.0,37729.0,38061.0,59369.0,57669.0,63082.0,64957.0,78499.0,71535.0,112852.0,111759.0,31696.0,34072.0,59615.0,96079.0,109374.0,64614.0,48394.0,58803.0,80463.0,56757.0,45186.0,44665.0,53121.0,60684.0,72641.0,52722.0,81834.0,97938.0,91529.0,38038.0,36529.0,122882.0,41997.0,55765.0,89745.0,54259.0
271,55765.0,54286.0,48780.0,58559.0,48516.0,59315.0,33794.0,49530.0,49272.0,44665.0,60684.0,36529.0,51662.0,44191.0,79132.0,54503.0,44199.0,44195.0,34405.0,55820.0,52973.0,32587.0,54997.0,72998.0,48774.0,69122.0,63082.0,57669.0,56367.0,50872.0,70286.0,51255.0,56174.0,48385.0,34048.0,38061.0,74458.0,55290.0,59369.0,73017.0,46976.0,47610.0,46578.0,68157.0,54272.0,54001.0,41566.0,53125.0,45722.0,68358.0,63113.0,35836.0,34162.0,71535.0,69481.0,87232.0,53322.0,52281.0,45447.0,51540.0,45499.0,48738.0,34319.0,33679.0,58803.0,79702.0,48394.0,60069.0,91529.0,77561.0,33493.0,34150.0,91500.0,89745.0,81591.0,64957.0,56757.0,57368.0,64614.0,40815.0,85414.0,39183.0,40819.0,53996.0,76251.0,45517.0,78499.0,53972.0,55118.0,45186.0,59784.0,44555.0,55276.0,30793.0,99114.0,46970.0,37386.0,41997.0,53000.0,54995.0
272,58559.0,79132.0,44191.0,33794.0,59315.0,48780.0,109487.0,68954.0,72998.0,54286.0,49272.0,51662.0,50872.0,99114.0,91529.0,48516.0,68157.0,60069.0,89745.0,122904.0,32587.0,70286.0,112852.0,109374.0,69122.0,74458.0,134853.0,73017.0,111759.0,48774.0,33493.0,35836.0,68358.0,122882.0,63082.0,122886.0,80463.0,116797.0,40815.0,46578.0,96079.0,115617.0,106782.0,134130.0,45722.0,91500.0,69844.0,53125.0,78499.0,119145.0,56367.0,48394.0,34405.0,71535.0,55820.0,91542.0,52973.0,59784.0,60684.0,87232.0,54001.0,54503.0,76093.0,51255.0,112552.0,152081.0,77561.0,48385.0,81845.0,56174.0,45499.0,64614.0,30793.0,139385.0,57669.0,54272.0,79702.0,47099.0,47610.0,108932.0,46976.0,45517.0,63113.0,81834.0,38061.0,49530.0,41566.0,104841.0,115713.0,33679.0,79091.0,44199.0,84152.0,88125.0,55247.0,44665.0,112556.0,31685.0,81591.0,110102.0
274,58559.0,79132.0,33794.0,48516.0,44191.0,59315.0,48780.0,54286.0,51662.0,68954.0,49272.0,32587.0,60069.0,68157.0,72998.0,50872.0,48774.0,45722.0,33493.0,40815.0,91529.0,69122.0,56367.0,70286.0,55820.0,35836.0,48394.0,53125.0,46578.0,99114.0,54503.0,51255.0,73017.0,41566.0,54001.0,74458.0,60684.0,57669.0,52973.0,49530.0,45499.0,68358.0,63082.0,44665.0,78499.0,34405.0,71535.0,30793.0,89745.0,33679.0,48385.0,56174.0,80463.0,109487.0,54272.0,34162.0,59784.0,112852.0,69844.0,55765.0,91500.0,46976.0,96079.0,38061.0,122904.0,59369.0,44199.0,34048.0,87232.0,45517.0,53996.0,64614.0,45447.0,109374.0,79702.0,44195.0,122882.0,47610.0,54997.0,40819.0,63113.0,58998.0,39183.0,81591.0,111759.0,47099.0,31685.0,41569.0,122886.0,69757.0,91542.0,106782.0,76251.0,37729.0,36529.0,77561.0,134853.0,81845.0,76093.0,69481.0
278,54272.0,33794.0,50872.0,54286.0,51662.0,58559.0,48516.0,44191.0,32587.0,53996.0,48780.0,35836.0,51255.0,55820.0,45722.0,45499.0,33493.0,53125.0,52973.0,34162.0,33679.0,46578.0,41566.0,48774.0,68954.0,54001.0,59315.0,56367.0,45447.0,49272.0,59784.0,40815.0,48385.0,60069.0,34048.0,48394.0,30793.0,54997.0,68157.0,53322.0,109374.0,54503.0,59615.0,56174.0,80463.0,99114.0,41569.0,73017.0,57669.0,55765.0,45517.0,33004.0,91529.0,69122.0,91658.0,79132.0,112552.0,55247.0,78499.0,74458.0,46976.0,122904.0,79702.0,51080.0,49530.0,76251.0,44199.0,139385.0,47099.0,54259.0,81591.0,67255.0,88129.0,108932.0,34405.0,55290.0,64839.0,33615.0,44665.0,45728.0,72998.0,63082.0,60684.0,112183.0,134853.0,37729.0,38061.0,71535.0,70286.0,52722.0,122882.0,112852.0,59369.0,64614.0,39292.0,116797.0,46530.0,34150.0,53993.0,77561.0
279,58559.0,79132.0,48516.0,68954.0,33794.0,68157.0,48780.0,91529.0,44191.0,99114.0,54286.0,109487.0,59315.0,72998.0,60069.0,49272.0,32587.0,69122.0,51662.0,74458.0,70286.0,89745.0,50872.0,112852.0,122904.0,109374.0,73017.0,48774.0,48394.0,106782.0,111759.0,55820.0,122882.0,80463.0,134853.0,91500.0,56367.0,46578.0,96079.0,63082.0,116797.0,71535.0,60684.0,87232.0,64614.0,122886.0,68358.0,53125.0,33493.0,134130.0,115617.0,56174.0,51255.0,57669.0,45722.0,69844.0,40815.0,91542.0,55247.0,78499.0,35836.0,81845.0,59784.0,79702.0,119145.0,54503.0,47099.0,48385.0,77561.0,112552.0,76093.0,54001.0,81591.0,52973.0,63113.0,139385.0,55765.0,54272.0,49530.0,84152.0,88125.0,91658.0,115713.0,152081.0,44665.0,51540.0,46976.0,81834.0,104841.0,59369.0,30793.0,45517.0,85414.0,79091.0,112556.0,47610.0,34405.0,69757.0,36529.0,108932.0
280,58559.0,79132.0,33794.0,68954.0,48516.0,51662.0,59315.0,54286.0,48780.0,68157.0,60069.0,44191.0,91529.0,72998.0,56367.0,69122.0,50872.0,49272.0,35836.0,32587.0,99114.0,73017.0,40815.0,46578.0,45722.0,55820.0,63082.0,53125.0,80463.0,74458.0,52973.0,54001.0,109487.0,78499.0,41566.0,48774.0,48394.0,70286.0,34162.0,54503.0,109374.0,71535.0,33493.0,30793.0,51255.0,112852.0,81845.0,69844.0,122904.0,106782.0,89745.0,69757.0,31685.0,91500.0,40819.0,49530.0,48385.0,59784.0,122882.0,47099.0,33679.0,45499.0,64614.0,96079.0,79702.0,45517.0,46976.0,68358.0,57669.0,72641.0,91542.0,55247.0,60684.0,81591.0,54272.0,56174.0,55765.0,45447.0,134853.0,111759.0,47610.0,87232.0,115617.0,58998.0,76093.0,81834.0,44665.0,59369.0,119145.0,63113.0,79091.0,34048.0,61323.0,88125.0,34405.0,37729.0,76251.0,39183.0,53996.0,77561.0
281,51662.0,35836.0,58559.0,46578.0,33794.0,48516.0,44191.0,32587.0,54286.0,56367.0,50872.0,52973.0,79132.0,49272.0,48774.0,48780.0,34162.0,54001.0,40815.0,59315.0,69122.0,68954.0,55820.0,48394.0,45722.0,45499.0,46976.0,68157.0,41566.0,54272.0,49530.0,54503.0,51255.0,48385.0,99114.0,33679.0,33493.0,69757.0,72998.0,30793.0,40819.0,109374.0,91529.0,60069.0,47610.0,39183.0,73017.0,55247.0,34405.0,45447.0,134853.0,74458.0,53125.0,54997.0,47099.0,63082.0,31685.0,109487.0,38061.0,70286.0,122904.0,55765.0,59784.0,44665.0,45517.0,41569.0,56174.0,80463.0,34048.0,53996.0,59615.0,112852.0,68358.0,58803.0,58998.0,106782.0,91500.0,69844.0,78499.0,61024.0,37729.0,139385.0,119145.0,44195.0,71535.0,59369.0,134130.0,56757.0,81845.0,57669.0,89745.0,64614.0,60684.0,44199.0,37733.0,61323.0,76251.0,122882.0,60074.0,116797.0
282,58559.0,79132.0,33794.0,48516.0,54286.0,48780.0,68954.0,44191.0,68157.0,59315.0,49272.0,91529.0,32587.0,51662.0,60069.0,72998.0,50872.0,69122.0,99114.0,109487.0,56367.0,74458.0,55820.0,48774.0,63082.0,70286.0,46578.0,48394.0,35836.0,73017.0,89745.0,40815.0,45722.0,54503.0,33493.0,80463.0,109374.0,68358.0,122904.0,78499.0,57669.0,54001.0,53125.0,51255.0,52973.0,71535.0,112852.0,106782.0,64614.0,122882.0,48385.0,46976.0,49530.0,134853.0,91500.0,44665.0,60684.0,96079.0,111759.0,56174.0,45499.0,41566.0,69844.0,47099.0,33679.0,55765.0,47610.0,55247.0,30793.0,34162.0,54272.0,87232.0,59784.0,81845.0,91542.0,116797.0,59369.0,36529.0,38061.0,34405.0,31685.0,79702.0,122886.0,40819.0,63113.0,134130.0,119145.0,45517.0,45447.0,81591.0,115617.0,76093.0,56782.0,58998.0,77561.0,69757.0,39183.0,54997.0,44199.0,139385.0
285,109374.0,99114.0,91529.0,109487.0,58559.0,79132.0,134853.0,68954.0,48780.0,68157.0,33794.0,46578.0,106782.0,89745.0,122904.0,44191.0,122882.0,59315.0,115713.0,73017.0,72998.0,116797.0,69122.0,54286.0,112552.0,56367.0,74458.0,111759.0,91500.0,49272.0,112852.0,112556.0,139385.0,48516.0,112183.0,80463.0,96079.0,81845.0,69757.0,122886.0,59784.0,70286.0,55247.0,64614.0,104841.0,78499.0,32587.0,63082.0,60069.0,69844.0,134130.0,117176.0,51662.0,55820.0,50872.0,97304.0,87232.0,71535.0,92259.0,97938.0,119145.0,47099.0,112290.0,86882.0,106920.0,115149.0,84152.0,110102.0,142488.0,98809.0,81834.0,81591.0,33493.0,54272.0,54001.0,51255.0,122892.0,115569.0,35836.0,53125.0,105844.0,115617.0,97921.0,96821.0,67255.0,108932.0,88140.0,104879.0,79091.0,40819.0,79702.0,88125.0,48394.0,106489.0,45517.0,91542.0,148626.0,40815.0,168252.0,152081.0
288,58559.0,33794.0,79132.0,48516.0,44191.0,59315.0,32587.0,60069.0,68954.0,48780.0,51662.0,49272.0,54286.0,50872.0,72998.0,40815.0,33493.0,68157.0,45722.0,56367.0,41566.0,91529.0,35836.0,55820.0,69122.0,48774.0,46578.0,54001.0,53125.0,48394.0,52973.0,54503.0,51255.0,33679.0,30793.0,45499.0,70286.0,73017.0,63082.0,99114.0,49530.0,68358.0,34162.0,60684.0,54272.0,34405.0,46976.0,74458.0,48385.0,122904.0,69844.0,56174.0,44665.0,89745.0,78499.0,109487.0,71535.0,80463.0,34048.0,59784.0,39183.0,112852.0,57669.0,45447.0,55765.0,45517.0,91500.0,40819.0,54997.0,47610.0,38061.0,53996.0,41569.0,109374.0,44195.0,44199.0,59369.0,122882.0,64614.0,96079.0,47099.0,79702.0,31685.0,63113.0,81834.0,134853.0,33615.0,36529.0,106782.0,122886.0,111759.0,77561.0,33004.0,76093.0,81591.0,37729.0,88125.0,115617.0,69757.0,81845.0
291,58559.0,79132.0,68954.0,60069.0,59315.0,72998.0,33794.0,91529.0,69844.0,48780.0,44191.0,50872.0,40815.0,68157.0,112852.0,109487.0,54286.0,48516.0,122904.0,89745.0,99114.0,81834.0,73017.0,51662.0,49272.0,53125.0,88125.0,69122.0,45722.0,54001.0,32587.0,70286.0,115617.0,78499.0,76093.0,109374.0,74458.0,91500.0,122886.0,68358.0,77561.0,59784.0,56367.0,48394.0,111759.0,122882.0,33493.0,81845.0,116797.0,96079.0,71535.0,80463.0,79702.0,134853.0,106782.0,48774.0,87232.0,91542.0,152081.0,60684.0,30793.0,41566.0,119145.0,63082.0,35836.0,54503.0,55820.0,52973.0,48385.0,46578.0,51255.0,56174.0,45517.0,134130.0,79091.0,108932.0,69757.0,110102.0,64614.0,63113.0,47099.0,57669.0,52722.0,45499.0,33615.0,54272.0,34162.0,45447.0,34405.0,96610.0,59369.0,33679.0,86332.0,47610.0,116823.0,72641.0,88140.0,37729.0,85414.0,95510.0
292,58559.0,79132.0,68954.0,33794.0,59315.0,72998.0,60069.0,91529.0,48516.0,48780.0,49272.0,54286.0,44191.0,68157.0,50872.0,99114.0,51662.0,89745.0,69122.0,70286.0,109487.0,73017.0,32587.0,122904.0,53125.0,112852.0,40815.0,74458.0,45722.0,78499.0,69844.0,91500.0,96079.0,109374.0,87232.0,33493.0,71535.0,111759.0,80463.0,56367.0,60684.0,59784.0,48774.0,115617.0,68358.0,63082.0,77561.0,122886.0,81845.0,54001.0,106782.0,134853.0,122882.0,41566.0,48394.0,91542.0,81834.0,76093.0,52973.0,35836.0,79702.0,30793.0,116797.0,88125.0,63113.0,55820.0,54503.0,56174.0,119145.0,51255.0,45499.0,33679.0,69757.0,46578.0,57669.0,47099.0,49530.0,48385.0,31685.0,45517.0,33615.0,59369.0,134130.0,54272.0,44665.0,64614.0,72641.0,34162.0,55765.0,81591.0,79091.0,45447.0,76251.0,152081.0,84152.0,69481.0,34405.0,53996.0,88140.0,108932.0
295,79132.0,58559.0,68157.0,48516.0,33794.0,68954.0,91529.0,44191.0,48780.0,99114.0,32587.0,48394.0,60069.0,109487.0,54286.0,74458.0,59315.0,72998.0,49272.0,80463.0,69122.0,70286.0,57669.0,55820.0,46578.0,51662.0,64614.0,106782.0,73017.0,63082.0,89745.0,50872.0,44555.0,48774.0,56367.0,96079.0,91542.0,116797.0,109374.0,78499.0,71535.0,112852.0,122904.0,33493.0,122882.0,60684.0,81845.0,111759.0,134853.0,115617.0,51255.0,81591.0,68358.0,45722.0,91500.0,69844.0,46976.0,40815.0,55247.0,53125.0,48385.0,88125.0,56782.0,79702.0,139385.0,112552.0,35836.0,30793.0,122886.0,64839.0,91658.0,40819.0,55765.0,45517.0,152081.0,134130.0,115713.0,49530.0,33679.0,45499.0,44665.0,85414.0,76093.0,59784.0,47610.0,81834.0,54503.0,87232.0,34162.0,52973.0,54001.0,47099.0,77561.0,119145.0,69481.0,39183.0,48738.0,41566.0,36529.0,54272.0
296,79132.0,58559.0,48394.0,68157.0,68954.0,48516.0,33794.0,91529.0,60069.0,44191.0,48780.0,109487.0,32587.0,99114.0,54286.0,72998.0,59315.0,70286.0,74458.0,49272.0,48774.0,89745.0,69122.0,51662.0,81591.0,80463.0,78499.0,122904.0,55820.0,115617.0,64614.0,69844.0,112852.0,46578.0,76093.0,111759.0,96079.0,57669.0,33493.0,71535.0,122886.0,81845.0,50872.0,73017.0,88125.0,63082.0,116797.0,68358.0,56367.0,60684.0,91500.0,122882.0,109374.0,112552.0,91542.0,85414.0,134853.0,53125.0,77561.0,44555.0,152081.0,134130.0,79702.0,81834.0,56782.0,47099.0,68237.0,66097.0,45722.0,87232.0,51255.0,91658.0,106782.0,112556.0,76251.0,49530.0,64839.0,139385.0,47610.0,56174.0,44665.0,63113.0,46976.0,55765.0,44199.0,59784.0,112183.0,55247.0,119145.0,79091.0,108932.0,177593.0,40815.0,59369.0,69481.0,30793.0,166528.0,54503.0,95510.0,45447.0
298,58559.0,79132.0,68954.0,33794.0,48516.0,48780.0,44191.0,59315.0,72998.0,68157.0,91529.0,60069.0,54286.0,99114.0,49272.0,51662.0,50872.0,109487.0,32587.0,69122.0,74458.0,89745.0,73017.0,112852.0,70286.0,122904.0,40815.0,45722.0,53125.0,56367.0,109374.0,48774.0,80463.0,71535.0,35836.0,69844.0,122882.0,55820.0,96079.0,46578.0,106782.0,33493.0,91500.0,51255.0,111759.0,54001.0,63082.0,78499.0,48394.0,79702.0,52973.0,54503.0,60684.0,59784.0,68358.0,134853.0,87232.0,115617.0,119145.0,91542.0,122886.0,30793.0,41566.0,48385.0,77561.0,57669.0,116797.0,56174.0,64614.0,81845.0,55247.0,81834.0,47099.0,34162.0,45499.0,88125.0,49530.0,76093.0,81591.0,33679.0,54272.0,69757.0,134130.0,55765.0,63113.0,59369.0,45517.0,31685.0,45447.0,152081.0,44665.0,72641.0,34405.0,139385.0,76251.0,33615.0,112552.0,58998.0,104841.0,51540.0
300,79132.0,58559.0,68157.0,99114.0,109487.0,68954.0,48780.0,91529.0,48516.0,33794.0,44191.0,72998.0,54286.0,48394.0,60069.0,109374.0,59315.0,74458.0,70286.0,69122.0,80463.0,106782.0,49272.0,63082.0,122904.0,112852.0,46578.0,112552.0,122882.0,89745.0,32587.0,56367.0,55247.0,51662.0,55820.0,111759.0,134853.0,73017.0,116797.0,81591.0,96079.0,115617.0,81845.0,64614.0,50872.0,112556.0,91500.0,47099.0,71535.0,48774.0,91542.0,112183.0,104841.0,139385.0,57669.0,119145.0,78499.0,56174.0,60684.0,84152.0,92259.0,76093.0,69844.0,106920.0,115713.0,91658.0,87232.0,69757.0,79702.0,122886.0,134130.0,97938.0,115569.0,59784.0,53125.0,51255.0,68237.0,33493.0,152081.0,68358.0,35836.0,85414.0,55765.0,48385.0,51540.0,40819.0,97921.0,88125.0,54272.0,77561.0,45722.0,72641.0,117176.0,54503.0,108932.0,79091.0,64969.0,86882.0,52973.0,40815.0
